H1.1,H1.2,H2.1,H3.1,H4.1,H5.1,H6.1
MIR454,0,0,0,0,0,0,0
MIR301A,0,0,0,0,0,0,0
PRR11,384,543,200,391,176,541,107
SMG8,77,93,73,109,49,141,25
GDPD1,21,50,15,19,7,59,5
YPEL2,16,21,8,13,3,17,1
MIR4729,0,0,0,0,0,0,0
LINC01476,0,0,0,0,0,0,0
DHX40,163,210,96,148,87,246,21
CLTC,1211,1258,421,1281,410,1849,381
PTRH2,463,432,291,536,147,465,134
VMP1,625,686,293,658,382,684,249
MIR21,0,0,0,0,0,0,0
TUBD1,215,180,91,188,84,241,44
RPS6KB1,83,122,60,141,49,177,33
RNFT1,53,57,34,30,47,74,34
TBC1D3P1-DHX40P1,6,12,3,6,3,7,2
RNFT1-DT,3,6,0,5,2,4,2
HEATR6,169,123,82,150,83,162,25
MIR4737,0,0,0,0,0,0,0
LOC105371849,0,0,0,0,0,5,0
WFDC21P,32,1,0,103,5,20,7
LOC653653,3,3,4,0,0,2,0
CA4,3,30,8,17,7,47,10
USP32,99,176,52,173,39,268,35
SCARNA20,0,0,0,0,0,0,0
C17orf64,1,5,0,1,1,1,0
APPBP2,64,66,39,72,30,98,14
LINC01999,0,0,0,0,0,0,0
PPM1D,68,105,36,93,28,112,24
BCAS3,25,68,16,15,14,28,4
LOC101927855,0,0,0,0,0,0,0
TBX2-AS1,0,0,0,0,0,0,0
TBX2,0,0,0,0,0,0,0
C17orf82,0,2,0,0,0,0,1
TBX4,0,0,0,0,0,0,0
NACA2,34,61,7,31,18,23,5
BRIP1,99,102,44,94,32,103,28
INTS2,89,131,54,93,38,164,20
MED13,174,245,117,211,78,260,62
TBC1D3P2,0,0,0,0,0,0,0
EFCAB3,1,2,0,2,0,0,1
METTL2A,440,519,354,451,285,544,127
TLK2,298,279,142,319,185,358,96
MRC2,21,38,15,37,19,70,12
MARCHF10,0,3,0,6,0,6,0
LOC105371855,0,1,0,3,0,0,0
MARCHF10-DT,0,0,0,0,0,0,0
MIR633,0,0,0,0,0,0,0
TANC2,26,16,18,42,15,64,3
CYB561,95,70,46,209,135,139,34
ACE,2,5,3,8,1,9,0
KCNH6,3,4,0,3,2,10,0
DCAF7,574,833,297,684,302,1123,158
TACO1,459,427,264,415,288,475,109
MAP3K3,99,88,35,123,29,151,23
LIMD2,1115,1005,694,1201,769,1849,404
LOC729683,73,63,35,86,22,66,18
STRADA,100,113,62,114,53,138,21
CCDC47,812,821,630,904,332,747,271
DDX42,777,706,330,893,372,759,175
FTSJ3,634,335,163,437,169,507,144
PSMC5,3507,2988,1539,2941,1980,2672,948
SMARCD2,410,422,194,499,116,927,121
TCAM1P,0,0,0,0,0,0,1
CSH2,0,0,0,0,2,0,0
GH2,2,12,1,8,1,15,6
CSH1,1,0,0,1,2,0,7
CSHL1,0,0,0,0,0,0,0
GH1,0,1,0,3,0,1,0
CD79B,4,23,4,8,3,48,2
SCN4A,18,9,4,13,15,18,2
PRR29-AS1,2,3,0,4,0,1,0
PRR29,1,0,1,0,1,7,1
ICAM2,0,0,0,0,1,0,0
ERN1,7,15,7,17,9,15,9
SNHG25,139,379,35,117,43,278,24
SNORD104,0,0,1,1,0,0,0
SNORA50C,0,0,1,0,1,0,0
TEX2,48,35,11,48,13,54,10
PECAM1,0,0,0,1,0,0,0
MILR1,0,0,0,0,1,0,0
POLG2,152,178,85,180,83,254,53
DDX5,3568,1994,1831,3657,1768,3309,1140
MIR3064,0,0,0,0,0,0,0
MIR5047,0,0,0,0,0,0,0
CEP95,155,167,131,200,131,166,57
SMURF2,153,193,88,182,77,238,37
ARHGAP27P1-BPTFP1-KPNA2P3,5,18,3,9,2,11,2
ARHGAP27P1,2,2,0,5,3,2,0
MIR6080,0,0,0,0,0,0,0
PLEKHM1P1,5,5,5,3,1,2,0
LRRC37A3,3,7,2,4,8,7,2
AMZ2P1,139,348,56,120,91,174,40
GNA13,180,217,64,227,76,362,60
LOC100507002,175,256,33,197,129,236,39
RGS9,41,23,2,26,17,46,9
LINC02563,0,0,0,0,0,0,0
AXIN2,30,56,33,47,22,53,65
CEP112,26,53,11,23,20,32,6
APOH,0,0,0,0,0,0,0
PRKCA,36,37,56,85,22,99,25
PRKCA-AS1,0,0,0,0,0,0,0
MIR634,0,0,0,0,0,0,0
CACNG5,5,6,3,5,1,16,0
CACNG4,20,4,8,23,28,13,52
CACNG1,0,0,0,0,0,0,0
HELZ,147,359,106,237,97,330,76
LOC101928021,1,0,0,2,0,0,0
PSMD12,1424,864,562,1014,542,1215,385
PITPNC1,425,353,200,514,153,589,113
MIR548AA2,0,0,0,0,0,0,0
MIR548D2,0,0,0,0,0,0,0
NOL11,649,537,339,708,266,841,191
SNORA38B,0,0,0,0,0,0,0
BPTF,2045,2066,1002,2159,702,1993,335
C17orf58,334,732,298,393,227,910,127
KPNA2,5601,5248,2603,4479,1993,6866,1963
LINC00674,130,226,116,153,186,234,46
ARHGAP27P2,0,1,0,0,0,0,0
AMZ2,288,445,202,300,204,442,94
ARSG,38,46,10,33,31,54,9
SLC16A6,0,0,1,0,1,1,0
PRKAR1A,715,703,263,559,395,924,189
WIPI1,109,92,37,124,188,210,20
MIR635,0,0,0,0,0,0,0
FAM20A,29,17,3,1,5,4,43
LINC01482,0,0,0,0,0,0,0
ABCA8,0,0,0,0,0,0,0
ABCA9,0,0,0,0,1,0,0
ABCA9-AS1,0,0,0,0,0,0,0
ABCA6,0,0,0,0,0,0,0
MIR4524B,0,0,0,0,0,0,0
MIR4524A,0,0,0,0,0,0,0
ABCA10,0,0,0,0,0,0,0
PRO1804,1,0,0,3,2,0,0
ABCA5,21,16,11,29,8,12,5
MAP2K6,211,381,161,324,21,465,41
LOC105371880,5,4,4,4,2,3,2
LINC01483,0,0,0,0,1,0,0
LINC01497,0,0,0,0,0,0,0
LINC01028,0,0,0,0,0,0,0
KCNJ16,0,0,0,0,0,0,0
KCNJ2-AS1,0,6,0,0,0,9,0
KCNJ2,1,4,1,2,6,15,2
CASC17,0,0,0,0,0,0,0
ROCR,0,0,0,0,0,0,0
LINC01152,2,1,4,0,11,8,3
LOC102723517,0,0,0,0,0,1,0
SOX9-AS1,0,1,1,3,0,0,0
LINC02097,0,0,0,0,0,0,0
SOX9,15,22,10,22,4,70,4
LINC02003,0,0,0,0,0,0,0
LINC00673,3,4,1,8,1,11,0
LINC00511,0,0,0,1,0,2,0
SLC39A11,27,68,38,27,6,70,10
SSTR2,52,144,65,107,50,214,2
COG1,50,43,36,42,40,45,14
FAM104A,675,739,330,762,344,852,163
C17orf80,172,154,84,160,80,154,26
CPSF4L,0,0,0,0,0,0,0
CDC42EP4,45,87,47,38,33,66,18
SDK2,15,29,28,7,4,28,8
LOC101928251,0,0,0,0,0,0,0
LOC100134391,0,0,0,0,0,0,0
LINC00469,0,0,0,0,0,0,0
LINC02092,0,0,0,0,0,0,0
RPL38,7512,9828,2416,11044,3276,7073,1855
MGC16275,8,14,5,20,6,10,5
TTYH2,14,10,15,18,3,13,1
DNAI2,0,1,0,1,0,0,0
KIF19,1,2,4,6,0,8,0
BTBD17,382,228,120,297,2,209,1
GPR142,0,0,0,0,0,0,0
GPRC5C,123,136,74,65,41,131,20
CD300A,3,14,0,3,0,3,0
CD300LB,0,0,0,0,0,0,0
CD300C,0,0,0,0,0,1,0
CD300H,0,0,0,0,0,0,0
LOC100130520,0,0,0,0,0,0,0
CD300LD,0,0,0,0,0,0,0
C17orf77,1,0,0,1,0,0,0
LOC101928343,0,0,0,0,0,0,0
CD300E,0,0,1,0,0,0,0
RAB37,5,22,1,9,0,22,0
CD300LF,0,0,0,0,0,0,0
MIR3615,0,0,0,0,0,0,0
SLC9A3R1,436,327,175,575,94,615,102
NAT9,139,221,87,132,136,249,40
TMEM104,67,68,40,83,21,48,8
GRIN2C,0,3,0,3,1,1,0
FDXR,314,743,154,295,49,472,212
FADS6,2,14,0,2,0,4,0
USH1G,10,18,3,3,1,0,0
OTOP2,1,2,0,0,0,0,0
OTOP3,0,0,0,0,0,0,0
HID1,14,18,4,13,11,28,2
HID1-AS1,0,0,0,0,0,0,0
CDR2L,155,107,59,168,94,184,33
MRPL58,949,861,509,923,689,805,230
KCTD2,116,112,51,132,47,161,46
ATP5PD,1874,2867,1253,2509,1312,4001,828
SLC16A5,23,127,13,25,21,115,19
ARMC7,116,82,48,67,64,73,31
NT5C,1754,2186,808,1548,1059,1753,443
JPT1,9675,9290,4121,9051,5292,9661,3406
SUMO2,10739,15469,6656,12860,4660,19703,3978
NUP85,257,257,97,216,118,239,76
GGA3,107,154,57,138,51,173,27
MRPS7,2246,1909,1123,2144,1132,2143,538
MIF4GD,114,380,84,136,119,331,43
LOC100287042,4,16,6,6,2,8,0
SLC25A19,256,188,122,254,77,230,45
GRB2,654,736,485,689,351,702,246
MIR3678,0,0,0,0,0,0,0
TMEM94,76,113,48,97,44,121,16
MIR6785,0,0,0,0,0,0,0
CASKIN2,113,102,49,141,59,86,21
TSEN54,293,236,177,295,95,373,59
LLGL2,277,314,106,308,83,437,66
MYO15B,0,10,2,2,1,1,0
RECQL5,55,92,26,49,23,66,15
SMIM5,0,0,1,0,0,0,0
SMIM6,0,0,0,0,0,0,0
SAP30BP,533,435,232,455,228,474,113
ITGB4,4,15,2,13,10,27,2
GALK1,401,568,145,367,119,537,98
H3-3B,13267,14265,6715,13011,8182,17961,4361
MIR4738,0,0,0,0,0,0,0
UNK,185,161,130,212,117,324,104
UNC13D,48,53,16,60,18,55,1
WBP2,377,403,189,357,204,445,95
TRIM47,55,76,13,42,21,85,14
TRIM65,218,199,135,239,73,254,33
MRPL38,1190,879,523,1076,556,1212,297
FBF1,16,19,4,12,6,13,4
ACOX1,72,63,46,78,52,90,23
TEN1-CDK3,1,2,3,3,1,0,0
TEN1,0,0,0,0,0,0,0
CDK3,0,0,0,0,0,0,0
EVPL,0,2,0,10,0,6,0
SRP68,432,406,195,428,214,450,117
GALR2,16,14,26,12,16,18,4
ZACN,0,1,0,1,0,0,0
EXOC7,235,222,115,211,87,189,39
MIR6868,0,0,0,0,0,0,0
FOXJ1,10,35,7,40,6,46,1
RNF157-AS1,2,14,0,4,0,7,0
RNF157,52,69,18,55,15,116,4
UBALD2,136,205,99,227,148,291,80
QRICH2,8,2,2,2,4,3,6
PRPSAP1,393,500,223,478,238,598,120
SPHK1,13,12,9,7,19,26,7
UBE2O,196,227,132,266,138,262,51
AANAT,1,7,3,2,2,5,1
RHBDF2,57,49,17,44,10,82,14
CYGB,16,31,11,30,18,26,3
PRCD,1,0,0,1,0,0,0
SNHG16,1958,2959,1190,3026,691,3202,554
SNORD1C,0,0,0,0,0,0,0
SNORD1B,0,0,0,0,0,0,0
SNORD1A,0,0,0,0,0,0,0
ST6GALNAC2,0,1,0,1,1,0,2
ST6GALNAC1,0,0,0,0,0,0,0
LOC105274304,13,31,5,9,3,6,2
MXRA7,113,203,133,181,82,244,14
JMJD6,198,115,74,174,92,236,34
METTL23,687,1164,356,951,412,1275,155
SRSF2,5294,2825,2523,5077,1593,6312,1542
MIR636,0,1,0,0,0,0,0
MFSD11,107,172,111,121,86,157,39
LINC02080,0,0,0,0,0,0,0
LINC00868,0,0,0,0,0,0,0
MGAT5B,4,5,3,14,8,26,4
LOC105371899,1,2,0,2,0,3,0
SNHG20,37,43,31,59,40,49,4
SEC14L1,214,352,166,362,227,533,70
SCARNA16,4,1,2,4,1,1,1
MIR6516,0,0,0,0,0,0,0
SEPTIN9-DT,0,0,0,0,0,0,0
SEPTIN9,915,903,578,1046,246,1143,282
MIR4316,0,0,0,0,0,0,0
LOC400622,0,0,0,0,0,0,0
LOC100507351,2,0,0,1,1,0,0
LINC01987,0,0,0,0,0,0,0
LINC01973,0,0,0,0,0,0,0
TNRC6C,138,224,52,211,66,376,47
TNRC6C-AS1,8,2,0,9,1,4,1
TMC6,176,265,76,237,31,442,63
TMC8,1,3,2,3,1,10,0
C17orf99,0,0,0,0,0,0,0
SYNGR2,168,162,53,287,72,269,54
TK1,671,530,305,467,148,435,192
AFMID,155,183,62,134,64,239,52
BIRC5,1696,2401,1158,2086,927,3538,627
TMEM235,0,1,0,0,0,0,0
LOC105371910,0,0,0,0,0,0,0
LINC01993,0,0,0,1,0,2,0
SOCS3,201,104,65,264,79,179,92
LOC101928674,66,100,24,44,11,52,9
PGS1,270,243,128,299,107,407,52
DNAH17,2,1,0,0,1,3,0
DNAH17-AS1,0,1,0,2,0,3,0
SCAT1,0,0,0,0,0,0,0
CYTH1,31,48,17,19,8,50,5
USP36,183,146,70,201,115,168,43
TIMP2,322,360,156,404,131,360,100
CEP295NL,2,2,1,3,3,1,1
LGALS3BP,282,421,64,329,39,533,23
CANT1,134,120,107,172,78,226,40
C1QTNF1-AS1,0,0,0,0,0,1,0
C1QTNF1,6,2,2,6,2,4,0
ENGASE,63,60,28,50,14,69,12
RBFOX3,195,128,67,212,38,225,8
MIR4739,0,0,0,0,0,0,0
LINC02078,0,4,1,0,0,0,0
ENPP7,0,0,0,0,0,0,0
CBX2,190,207,132,248,69,211,33
CBX8,1,3,6,2,6,5,2
LINC01977,0,1,0,0,0,0,0
CBX4,3,6,4,11,39,12,10
LINC01979,0,0,0,0,0,0,0
LINC01978,0,0,0,0,0,0,0
TBC1D16,238,217,148,361,95,407,45
CCDC40,18,18,14,31,7,25,3
MIR1268B,0,0,0,0,0,0,0
GAA,156,258,82,157,60,257,41
EIF4A3,1932,1717,1205,1955,782,1893,647
CARD14,0,3,1,0,1,0,0
SGSH,44,34,17,38,20,42,11
SLC26A11,69,89,71,106,35,94,23
RNF213,146,277,65,251,76,324,33
RNF213-AS1,3,0,1,6,0,3,0
ENDOV,94,163,36,66,50,139,17
MIR4730,0,0,0,0,0,0,0
NPTX1,3,250,2,4,4,17,0
RPTOR,56,51,14,74,20,73,14
LOC101928855,0,0,0,0,1,1,0
LOC400627,0,2,0,0,0,1,1
CHMP6,163,152,132,171,108,147,53
BAIAP2-DT,20,29,12,17,6,27,2
BAIAP2,113,72,38,102,40,100,22
AATK,8,17,4,8,7,10,0
MIR657,0,0,0,0,0,0,0
MIR3065,0,0,0,0,0,0,0
MIR338,0,0,0,0,0,0,0
MIR1250,0,0,0,0,0,0,0
PVALEF,0,0,0,0,0,0,0
CEP131,87,94,55,114,57,126,21
TEPSIN,75,79,34,73,47,56,21
LOC105371925,0,0,0,0,0,0,0
NDUFAF8,1667,1465,537,2266,757,1430,319
SLC38A10,142,129,102,163,58,153,60
LINC00482,0,0,0,1,0,0,0
LOC100130370,0,0,0,0,0,0,0
BAHCC1,1,3,10,0,2,0,0
MIR4740,0,0,0,0,0,0,0
MIR3186,0,0,0,0,0,0,0
ACTG1,31179,25061,16916,31917,21829,41404,13365
FSCN2,0,0,0,0,0,0,0
FAAP100,166,136,50,182,78,202,24
NPLOC4,261,254,101,255,159,319,77
TSPAN10,4,5,3,4,2,1,1
PDE6G,8,21,8,11,5,19,7
OXLD1,467,1076,225,565,314,1092,124
CCDC137,734,628,302,746,367,579,169
ARL16,1004,1219,605,687,650,1214,328
HGS,236,231,72,289,187,344,74
MIR6786,0,0,0,0,0,0,0
MRPL12,3872,2776,1807,2626,1239,3800,907
SLC25A10,97,71,47,83,17,134,24
GCGR,1,3,2,1,1,1,0
MCRIP1,1031,1351,545,982,583,1493,316
PPP1R27,2,0,0,3,9,2,1
P4HB,2008,1825,1337,1965,660,2101,600
ARHGDIA,1202,827,624,1091,495,1459,425
ALYREF,1195,1343,1299,1527,706,2341,693
ANAPC11,3520,4877,1296,3694,1545,4884,997
PCYT2,592,263,253,462,128,385,188
NPB,25,62,16,25,35,48,11
SIRT7,132,110,78,136,105,122,35
MAFG,361,338,217,415,459,484,124
MAFG-DT,79,107,49,79,49,136,12
PYCR1,1159,955,612,938,688,1394,320
MYADML2,0,1,0,2,0,0,0
NOTUM,0,5,2,0,1,2,5
ASPSCR1,277,272,164,245,195,306,99
CENPX,3112,2673,1196,2772,923,2777,590
LRRC45,231,233,104,271,38,233,42
RAC3,2264,2533,1171,2477,734,3674,470
DCXR,1110,1245,628,950,276,1284,211
DCXR-DT,4,32,2,5,2,18,0
RFNG,282,327,206,282,126,308,68
GPS1,769,700,277,775,297,996,189
DUS1L,775,670,396,803,337,835,199
FASN,2393,1278,676,1829,264,2051,461
SNORD134,0,0,0,0,0,0,0
CCDC57,27,40,14,32,16,19,6
SLC16A3,4,302,3,9,11,26,1
MIR6787,0,0,0,0,0,0,0
CSNK1D,400,392,210,361,235,360,108
LINC01970,3,18,1,4,5,14,1
CD7,19,22,7,15,4,19,3
SECTM1,0,4,0,1,0,1,0
TEX19,6,12,2,1,0,7,0
UTS2R,0,0,0,0,0,0,0
OGFOD3,243,288,151,218,80,221,41
HEXD,163,188,114,135,76,147,39
CYBC1,379,433,237,397,185,466,106
NARF,634,1302,334,585,235,1024,198
FOXK2,236,235,158,310,83,409,78
WDR45B,505,679,239,448,294,791,157
RAB40B,22,42,14,39,14,30,6
MIR4525,0,0,0,0,0,0,0
LOC101929552,0,5,2,2,0,1,1
FN3KRP,153,183,105,195,127,158,39
FN3K,8,9,4,13,5,7,3
TBCD,226,268,118,247,69,374,31
ZNF750,0,1,1,0,0,0,0
B3GNTL1,69,53,29,41,22,61,15
METRNL,154,200,113,172,177,301,81
RPL23AP87,2,0,0,5,3,1,0
MGC70870,0,5,1,9,4,5,1
TUBB8B,0,0,0,0,0,0,0
ROCK1P1,2,2,0,1,13,4,0
MIR8078,0,0,0,0,0,0,0
USP14,1195,941,634,1099,546,1306,379
THOC1,493,427,246,563,213,464,104
COLEC12,13,15,2,18,3,18,8
LINC01925,0,0,0,0,0,0,0
CETN1,0,0,0,0,0,0,0
CLUL1,0,1,0,1,1,0,1
TYMSOS,174,1366,87,210,44,693,35
TYMS,1332,1784,906,1145,234,1247,425
ENOSF1,174,211,111,150,113,149,66
YES1,283,424,169,364,181,569,111
ADCYAP1,0,0,0,0,0,0,0
LINC01904,0,0,0,0,0,0,0
LINC00470,0,1,0,0,0,1,0
METTL4,71,96,50,105,66,144,33
NDC80,533,533,274,499,317,483,142
CBX3P2,0,8,1,2,1,3,0
SMCHD1,587,569,366,551,284,672,215
EMILIN2,58,54,21,65,32,64,24
LPIN2,140,170,83,162,78,235,18
LOC727896,13,12,15,17,9,26,3
MYOM1,0,0,0,1,0,3,0
MYL12A,5035,4611,1962,5429,3085,6102,2186
LOC104968399,0,6,0,0,1,4,1
MYL12B,3481,3785,1682,3543,2406,4518,1235
LINC01895,0,0,0,0,1,0,0
TGIF1,1251,1835,771,1782,1064,3336,668
GAPLINC,3,21,5,7,6,24,1
DLGAP1,31,55,32,58,32,80,9
DLGAP1-AS1,22,39,9,25,13,29,6
DLGAP1-AS2,201,249,154,204,122,477,162
DLGAP1-AS3,0,0,0,0,0,0,0
MIR6718,0,0,0,0,0,0,0
DLGAP1-AS4,0,0,0,0,0,0,0
DLGAP1-AS5,0,0,0,0,0,0,0
LINC01892,0,0,0,0,0,0,0
AKAIN1,0,1,0,0,0,1,0
LINC00526,22,101,11,19,18,62,6
LINC00667,68,109,35,75,56,115,23
ZBTB14,66,97,23,74,33,81,20
EPB41L3,39,43,24,32,28,80,14
MIR3976HG,0,0,0,0,0,0,0
MIR3976,0,0,0,0,0,0,0
TMEM200C,40,49,31,66,44,65,9
L3MBTL4,5,6,0,18,6,19,4
L3MBTL4-AS1,0,0,0,0,0,0,0
MIR4317,0,0,0,0,0,0,0
LINC01387,0,0,0,0,0,0,0
LOC101927168,11,17,3,47,8,33,2
ARHGAP28,53,36,35,91,34,62,35
LINC00668,1,0,0,0,0,0,0
LAMA1,77,99,60,147,20,161,19
LOC101927188,0,0,0,0,0,0,0
LRRC30,0,0,0,0,0,0,0
LOC112577592,0,0,0,0,0,0,0
PTPRM,9,21,3,13,12,11,8
LOC100192426,0,0,0,4,0,0,0
RAB12,58,150,70,114,56,171,22
GACAT2,1,14,3,5,0,5,2
MTCL1,163,160,40,170,61,251,42
NDUFV2,4050,5499,2086,5173,2091,5573,1161
NDUFV2-AS1,3,11,1,7,2,6,0
ANKRD12,327,600,197,430,195,478,99
TWSG1,86,127,75,123,55,177,46
RALBP1,735,990,350,952,428,1212,226
PPP4R1,295,250,108,286,139,309,107
PPP4R1-AS1,0,0,0,1,0,0,0
RAB31,215,218,63,248,90,322,72
TXNDC2,0,0,0,2,0,0,0
VAPA,1494,1941,837,1649,1095,2731,675
LINC01254,1,0,0,0,0,0,0
APCDD1,17,21,30,39,13,108,28
NAPG,291,297,132,285,171,323,78
LINC01887,1,0,0,0,0,1,0
LOC101927410,0,0,0,0,0,0,0
PIEZO2,85,125,51,123,15,115,13
MIR6788,0,0,0,0,0,0,0
LINC01928,0,0,0,0,0,0,0
LINC01255,0,0,0,0,0,0,0
SLC35G4,0,0,0,0,0,0,0
MIR7153,0,0,0,0,0,0,0
GNAL,83,147,38,91,50,169,20
CHMP1B,223,324,154,298,228,420,102
MPPE1,42,63,34,84,38,107,9
IMPA2,1190,1153,627,1482,504,1819,241
ANKRD62,0,0,0,0,0,0,0
C18orf61,0,4,1,0,0,5,0
CIDEA,15,0,0,11,11,2,3
TUBB6,1974,1250,554,2481,640,1649,572
AFG3L2,570,524,284,787,211,765,133
PRELID3A,42,56,25,58,22,45,5
LOC105371998,0,1,0,0,1,1,0
SPIRE1,96,79,53,102,57,153,7
PSMG2,1101,1777,721,1329,631,2017,372
CEP76,80,91,36,72,35,101,18
LINC01882,0,0,0,0,0,0,0
PTPN2,540,644,324,654,287,735,226
SEH1L,301,195,128,334,105,526,118
CEP192,150,185,93,121,50,204,35
LDLRAD4,6,5,5,20,1,13,3
C18orf15,0,0,0,1,0,1,0
LDLRAD4-AS1,0,0,0,0,0,0,0
MIR5190,0,0,0,0,0,0,0
MIR4526,0,0,0,0,0,0,0
FAM210A,256,321,173,331,129,354,48
RNMT,847,1111,339,1014,404,864,241
MC5R,0,1,1,3,0,4,1
MC2R,0,0,0,0,0,0,0
ZNF519,130,208,87,194,104,327,45
ANKRD20A5P,0,0,1,0,2,1,0
CYP4F35P,0,1,0,0,0,1,1
CXADRP3,0,0,0,0,0,0,0
POTEC,0,0,0,2,0,0,0
ANKRD30B,0,0,1,0,0,0,0
MIR3156-2,0,0,0,0,0,0,0
LINC01443,0,0,0,0,0,0,0
LINC01444,0,0,0,0,0,0,0
LOC644669,0,0,0,0,0,0,0
ROCK1,864,779,289,815,421,880,170
GREB1L,4,3,4,1,5,1,1
ESCO1,313,434,212,371,183,494,91
SNRPD1,7945,8070,2779,8078,2606,7865,1756
ABHD3,42,39,24,34,18,55,14
MIR320C1,0,0,0,0,0,0,0
MIB1,193,364,91,276,116,551,51
MIR133A1HG,0,0,0,0,0,0,0
MIR133A1,0,0,0,0,0,0,0
MIR1-2,0,0,0,0,0,0,0
GATA6-AS1,0,0,0,0,0,0,0
GATA6,0,0,0,1,2,0,0
CTAGE1,1,2,0,1,0,0,0
LOC101927571,2,4,2,5,0,3,3
RBBP8,375,225,122,407,225,483,126
MIR4741,0,0,0,0,0,0,0
CABLES1,100,58,57,109,53,111,38
TMEM241,24,37,19,35,8,59,14
RIOK3,183,220,92,189,236,149,72
RMC1,43,34,21,57,23,75,14
NPC1,73,70,28,95,32,106,35
ANKRD29,9,14,0,13,4,19,3
LAMA3,12,1,5,59,9,30,3
TTC39C,247,224,117,574,121,507,96
TTC39C-AS1,0,0,0,1,0,1,0
CABYR,35,31,18,109,43,83,21
OSBPL1A,347,566,289,560,170,838,68
MIR320C2,0,0,0,0,0,0,0
IMPACT,314,461,172,368,238,587,116
HRH4,0,2,0,1,1,1,0
LINC01915,0,0,0,0,0,0,0
LOC105372028,0,0,0,0,0,0,0
LINC01894,0,4,1,0,0,0,0
ZNF521,62,63,36,98,20,121,5
SS18,385,377,190,467,281,615,134
PSMA8,0,0,0,0,0,0,0
TAF4B,84,111,59,150,68,239,39
LINC01543,0,0,0,0,0,0,0
KCTD1,86,72,38,60,35,120,14
MIR8057,0,0,0,0,0,0,0
PCAT18,1,1,0,0,0,0,0
AQP4,3,9,2,12,0,19,2
AQP4-AS1,0,0,0,0,0,0,0
CHST9,34,150,120,121,31,285,67
LOC105372038,0,0,0,0,0,0,0
CDH2,344,223,146,557,405,357,267
MIR302F,0,0,0,0,0,0,0
DSC3,10,12,4,13,2,42,4
DSC2,370,331,187,408,226,325,153
DSCAS,0,0,0,0,0,0,0
DSC1,0,0,0,1,0,0,0
DSG1,0,0,0,0,0,2,0
DSG1-AS1,0,1,0,0,0,0,0
DSG4,0,0,0,0,0,0,0
DSG3,4,16,1,3,7,5,1
DSG2,843,1124,421,1143,373,1417,302
DSG2-AS1,0,2,2,2,0,5,0
TTR,0,0,0,0,0,0,0
B4GALT6,54,126,22,80,19,194,26
SLC25A52,0,0,0,0,0,0,0
TRAPPC8,150,186,74,200,54,307,55
RNF125,69,118,19,119,43,161,25
RNF138,268,221,159,324,140,574,93
MEP1B,0,0,0,0,0,0,0
GAREM1,52,36,14,63,29,74,10
WBP11P1,0,0,0,1,0,1,0
KLHL14,10,9,20,28,1,21,1
CCDC178,0,1,1,1,0,0,0
ASXL3,0,1,1,1,2,3,0
NOL4,5,3,4,10,3,7,6
DTNA,146,75,23,223,114,149,68
MAPRE2,207,225,73,258,94,439,40
ZNF397,254,403,126,323,158,382,72
ZSCAN30,35,66,16,42,17,42,8
ZNF271P,384,395,124,351,220,360,70
ZNF24,538,480,307,510,313,621,126
ZNF396,7,19,3,2,2,5,2
INO80C,418,498,208,386,175,602,169
MIR3975,0,0,0,0,0,0,0
GALNT1,614,658,394,719,230,928,238
MIR187,0,0,0,0,0,0,0
MIR3929,0,0,0,0,0,0,0
C18orf21,465,678,293,511,245,586,179
RPRD1A,378,461,163,461,200,838,79
SLC39A6,304,284,181,366,130,496,53
ELP2,435,464,202,467,248,616,119
LOC101927809,10,30,0,8,4,20,5
MOCOS,39,38,16,45,109,85,29
FHOD3,83,54,26,84,11,33,2
LOC105372071,0,0,0,0,0,0,0
TPGS2,1435,1397,621,1500,682,1585,311
KIAA1328,51,52,24,78,28,82,13
LOC105372069,0,0,0,0,0,0,0
CELF4,16,42,4,43,23,28,1
LOC105372068,0,0,0,0,0,0,0
SNORA111,0,0,0,0,0,0,0
MIR4318,0,0,0,0,0,0,0
MIR924HG,1,3,16,21,10,22,4
MIR924,0,0,0,0,0,0,0
MIR5583-2,0,0,0,0,0,0,0
MIR5583-1,0,0,0,0,0,0,0
LINC01902,1,0,0,0,0,0,0
LINC01477,0,0,0,0,0,0,0
KC6,3,15,3,4,0,6,0
PIK3C3,111,113,75,127,68,117,34
LINC00907,0,0,0,0,0,0,0
RIT2,35,81,23,52,10,121,19
SYT4,3,22,7,20,32,39,3
LINC01478,0,0,0,0,0,0,0
LINC01601,0,0,0,0,0,0,0
SETBP1,21,25,9,36,7,34,1
MIR4319,0,0,0,0,0,0,0
SLC14A2,0,0,0,6,1,3,1
SLC14A2-AS1,0,0,0,0,0,0,0
SLC14A1,0,3,0,2,0,3,0
SIGLEC15,0,1,1,1,0,5,0
EPG5,48,58,13,47,27,69,16
PSTPIP2,13,26,0,17,4,14,9
ATP5F1A,3600,3974,1682,3821,1530,5311,934
HAUS1,859,1123,455,1083,321,1361,243
C18orf25,93,75,45,91,44,124,28
RNF165,7,21,28,73,6,118,6
LOXHD1,1,0,0,0,0,0,0
ST8SIA5,4,8,7,5,0,28,3
PIAS2,243,409,164,358,141,567,54
KATNAL2,49,202,18,70,14,109,10
ELOA3C,0,0,0,0,0,0,0
ELOA3D,0,0,0,0,0,0,0
ELOA3B,0,0,0,0,0,0,0
ELOA3,0,0,0,0,0,0,0
ELOA2,0,0,0,0,0,0,0
HDHD2,355,396,166,324,178,462,92
